"F0196190911123253","4121","E","128","CA0000002DEW","Sanitasi N10","HIGH","2019-09-28 00:00:00","BARU","0196","0","-2.87639974","112.43185063","","0196","2019-09-11 12:33:58","","2019-09-11 22:25:30","Y","0","","2019-09-30 11:25:14","Y"
"F0196190911094226","4121","E","110","CA0000001DEW","Pruning L07 jalur 34-35","HIGH","2019-09-21 00:00:00","SELESAI","0196","100","-2.8671349","112.41525738","","0196","2019-09-11 09:43:10","0196","2019-09-30 11:25:39","Y","0","","2019-09-30 11:25:39","Y"
"F0196190911093713","4121","E","110","CA0000001DEW","Kacangan L07 jalur 28 sampai 35, 2 hk","HIGH","2019-09-21 00:00:00","BARU","0196","0","-2.86713769","112.41525717","","0196","2019-09-11 09:39:37","","2019-09-11 22:25:30","Y","0","","2019-09-30 11:26:00","Y"
"F0196190911091138","4121","E","105","CA0000001DEW","Buka piringan sisipan 1 pokok K07 jalur 52","HIGH","2019-09-21 00:00:00","SELESAI","0196","100","-2.86792935","112.4072416","","0196","2019-09-11 09:12:13","0196","2019-10-15 10:32:54","Y","0","","2019-10-15 10:32:54","Y"
"F0196190911090840","4121","E","105","CA0000001DEW","Pancingan dan anak kayu K07 jalur 51 sampai 54","MED","2019-09-21 00:00:00","BARU","0196","0","-2.8675767","112.40729447","","0196","2019-09-11 09:10:23","0196","2019-09-11 09:10:23","Y","0","","2019-09-30 11:26:28","Y"
"F0196190911090058","4121","E","105","CA0000001DEW","Kacangan K07 jalur 38 sampai 50, 2hk","MED","2019-09-21 00:00:00","SELESAI","0196","100","-2.86733699","112.40685396","","0196","2019-09-11 09:03:39","0196","2019-09-30 11:27:09","Y","0","","2019-09-30 11:27:09","Y"
"F0203190911074048","4121","D","083","CA0000001DEW","Anak kayu di gawangan dan pasar pikul jalur 100","MED","","BARU","0195","0","-2.864763","112.5153908","","0203","2019-09-11 07:41:40","0203","2019-09-11 07:41:40","Y","0","","","Y"
"F0196190910162427","4121","E","106","CA0000001DEW","Rawat gawangan K08 gawangan mati antara 104 dan 105 termasuk antar pokoknya","MED","2019-09-21 00:00:00","SELESAI","0196","100","-2.87202643","112.4110857","","0196","2019-09-10 16:25:41","0196","2019-09-30 11:27:26","Y","0","","2019-09-30 11:27:26","Y"
"F0196190910161426","4121","E","106","CA0000002DEW","Buah tidak ada yang jadi. Harus sanitasi total. K08 jalur 111","MED","2019-09-14 00:00:00","SELESAI","0196","100","-2.87111486","112.41140589","","0196","2019-09-10 16:15:14","0196","2019-09-30 11:27:54","Y","0","","2019-09-30 11:27:54","Y"
"F0196190910161106","4121","E","106","CA0000002DEW","Mounding K08 jalur 111","MED","2019-09-30 00:00:00","SELESAI","0196","100","-2.87225781","112.41150811","","0196","2019-09-10 16:11:30","0196","2019-10-08 12:36:10","Y","0","","2019-10-08 12:36:10","Y"
"F0196190910113101","4121","E","119","CA0000001DEW","Kacangan dan anak kayu M08 jalur 39 sampai 42","HIGH","2019-09-30 00:00:00","BARU","0196","0","-2.87142519","112.42539666","","0196","2019-09-10 11:32:16","0196","2019-09-10 11:32:16","Y","0","","","Y"
"F0196190910112718","4121","E","119","CA0000002DEW","Mounding M08 jalur 41","MED","2019-09-30 00:00:00","SELESAI","0196","100","-2.87086872","112.42542762","","0196","2019-09-10 11:28:09","0196","2019-10-20 14:32:37","Y","0","","2019-10-20 14:32:37","Y"
"F0196190910110350","4121","E","118","CA0000001DEW","Dongkel remaja sawit M07 jalur 37","MED","2019-09-14 00:00:00","BARU","0196","0","-2.86726447","112.42531418","","0196","2019-09-10 11:04:41","0196","2019-09-10 11:04:41","Y","0","","","Y"
"F0196190909105839","4121","E","106","CA0000002DEW","Patok blok K08 jatuh ke parit","MED","2019-09-14 00:00:00","SELESAI","0196","100","-2.87267404","112.41259059","","0196","2019-09-09 11:00:30","0196","2019-09-30 11:28:29","Y","0","","2019-09-30 11:28:29","Y"
"F0196190908105354","4121","E","104","CA0000001DEW","Bersihkan loses di parit. Eks jaman dulu. Sediih lihat kayak gini. K06 jalur 65","HIGH","2019-09-14 00:00:00","SELESAI","0196","100","-2.86688119","112.40830909","","0196","2019-09-08 10:55:21","0196","2019-09-12 10:08:28","Y","0","","","Y"
"F0196190908105136","4121","E","104","CA0000002DEW","Pruning under K06 jalur 65","HIGH","2019-09-14 00:00:00","SELESAI","0196","100","-2.86636063","112.40835221","","0196","2019-09-08 10:52:09","0196","2019-09-30 11:28:46","Y","0","","2019-09-30 11:28:46","Y"
